start,low,high,open,close,volume,MA,STD,UpperBand,LowerBand,bollingerbands_signal,signal
2025-06-13 11:00:00,2.9971,3.0376,3.0236,3.0243,436464,3.1130050000000002,0.13393973301058634,3.3808844660211728,2.8451255339788277,0,0
2025-06-13 12:00:00,2.9996,3.0446,3.0242,3.0029,960598.3,3.09662,0.12571131339616667,3.3480426267923336,2.8451973732076667,0,0
2025-06-13 13:00:00,2.988,3.0301,3.003,3.0068,1180455.1,3.07905,0.11091314525101797,3.300876290502036,2.8572237094979642,0,0
2025-06-13 14:00:00,2.9729,3.0222,3.0069,3.0144,966592,3.06325,0.09451894546931465,3.2522878909386295,2.8742121090613706,0,0
2025-06-13 15:00:00,3.002,3.0584,3.0151,3.0375,1220151.3,3.052195,0.08265335650840167,3.2175017130168033,2.886888286983197,0,0
2025-06-13 16:00:00,3.0231,3.0808,3.0375,3.0543,954001.3,3.044395,0.07383851851025412,3.1920720370205085,2.896717962979492,0,0
2025-06-13 17:00:00,3.0004,3.0539,3.0537,3.0406,932481.9,3.036015,0.06298213844541597,3.1619792768908317,2.910050723109168,0,0
2025-06-13 18:00:00,2.992,3.0529,3.0409,3.0174,1144168,3.0264300000000004,0.04807828156137001,3.1225865631227405,2.9302734368772603,0,0
2025-06-13 19:00:00,3.0039,3.0354,3.0159,3.0174,802372.8,3.01685,0.021561552038649828,3.0599731040772995,2.9737268959227,0,0
2025-06-13 20:00:00,3.0076,3.0563,3.0179,3.0465,570836.2,3.0194199999999998,0.021893368378278138,3.063206736756556,2.9756332632434437,0,0
2025-06-13 21:00:00,3.0351,3.0717,3.0468,3.0624,713669.1,3.0235700000000003,0.021774323362492035,3.0671186467249845,2.980021353275016,0,0
2025-06-13 22:00:00,3.0443,3.0824,3.0627,3.0548,358251.5,3.0281100000000003,0.017804195247769362,3.063718390495539,2.9925016095044614,0,0
2025-06-13 23:00:00,3.055,3.0832,3.055,3.0773,424460.1,3.030395,0.02093328940378945,3.072261578807579,2.988528421192421,-1,-1
2025-06-14 00:00:00,3.0475,3.0783,3.0772,3.0532,777971.7,3.0310300000000003,0.02144238547215512,3.0739147709443104,2.9881452290556902,0,0
2025-06-14 01:00:00,3.0256,3.0535,3.0532,3.0315,550254.6,3.03273,0.01993925248030464,3.072608504960609,2.9928514950393907,0,0
2025-06-14 02:00:00,3.0204,3.0426,3.0321,3.032,240368,3.03338,0.019678296888214302,3.072736593776429,2.9940234062235715,0,0
2025-06-14 03:00:00,3.0255,3.046,3.0321,3.0321,334857.7,3.033555,0.01964909198383289,3.0728531839676654,2.994256816032334,0,0
2025-06-14 04:00:00,3.0272,3.0552,3.0321,3.0507,185054.5,3.034795,0.01992122578662666,3.074637451573253,2.9949525484267467,0,0
2025-06-14 05:00:00,3.0405,3.0588,3.051,3.0532,121571.5,3.0366150000000003,0.019853311403487988,3.0763216228069763,2.9969083771930243,0,0
2025-06-14 06:00:00,3.0289,3.0586,3.0537,3.0313,227409.3,3.03703,0.01963932949867564,3.0763086589973514,2.997751341002649,0,0
2025-06-14 07:00:00,3.0082,3.0336,3.0315,3.0285,275896.3,3.0372399999999997,0.01951812652785998,3.0762762530557195,2.99820374694428,0,0
2025-06-14 08:00:00,3.007,3.0291,3.0282,3.0255,386544.4,3.0383699999999996,0.018022269849438333,3.0744145396988762,3.002325460301123,0,0
2025-06-14 09:00:00,3.0075,3.029,3.0261,3.0105,62825,3.0385549999999997,0.017697203912354287,3.073949407824708,3.0031605921752913,0,0
2025-06-14 10:00:00,3.0077,3.027,3.0108,3.021,143365.2,3.0388849999999996,0.017279689172389544,3.073444378344779,3.0043256216552203,0,0
2025-06-14 11:00:00,3.0191,3.0342,3.0213,3.0288,92607.9,3.03845,0.017425284110035293,3.0733005682200707,3.0035994317799295,0,0
2025-06-14 12:00:00,2.9969,3.0327,3.0283,3.0114,430979.5,3.0363049999999996,0.01800238215230279,3.072309764304605,3.000300235695394,0,0
2025-06-14 13:00:00,2.9799,3.0226,3.0117,2.9976,660197.8,3.0341549999999997,0.01992724860189576,3.0740094972037912,2.994300502796208,0,0
2025-06-14 14:00:00,2.9784,3.0013,2.9979,2.984,409185.1,3.032485,0.02262256151441145,3.077730123028823,2.9872398769711768,1,1
2025-06-14 15:00:00,2.907,2.9909,2.9846,2.9264,1652979.9,3.0279350000000003,0.03271587856876146,3.093366757137523,2.9625032428624776,1,1
2025-06-14 16:00:00,2.8281,2.939,2.9265,2.8386,4197717.8,3.01754,0.05315231737285647,3.123844634745713,2.911235365254287,1,1
2025-06-14 17:00:00,2.8331,2.8919,2.8391,2.863,1585005.8,3.00757,0.06222217492687913,3.1320143498537583,2.8831256501462414,1,1
2025-06-14 18:00:00,2.8057,2.8874,2.8634,2.8422,2816684.2,2.99694,0.07123608192777439,3.1394121638555488,2.854467836144451,1,1
2025-06-14 19:00:00,2.8307,2.9061,2.8424,2.874,1676780.8,2.986775,0.07363029178551823,3.1340355835710367,2.8395144164289636,0,0
2025-06-14 20:00:00,2.8523,2.8955,2.8748,2.8878,450016.6,2.9785049999999997,0.07505187311382855,3.128608746227657,2.8284012537723426,0,0
2025-06-14 21:00:00,2.8846,2.93,2.888,2.9196,511471.2,2.9729099999999997,0.07506423144284324,3.1230384628856864,2.822781537114313,0,0
2025-06-14 22:00:00,2.9163,2.9387,2.9199,2.9343,493625.3,2.968025,0.07419035882178172,3.1164057176435636,2.8196442823564363,0,0
2025-06-14 23:00:00,2.9271,2.9546,2.9347,2.9475,430625.1,2.963795,0.07274244019320918,3.1092798803864183,2.818310119613582,0,0
2025-06-15 00:00:00,2.9446,2.9721,2.9478,2.9702,355576.6,2.95977,0.06985033699952219,3.0994706739990443,2.8200693260009553,0,0
2025-06-15 01:00:00,2.9577,2.9797,2.97,2.9637,448528.6,2.955295,0.06632777044027932,3.0879505408805588,2.8226394591194413,0,0
2025-06-15 02:00:00,2.9637,2.99,2.964,2.9895,256007.6,2.9532049999999996,0.06443844451550947,3.0820818890310187,2.8243281109689806,0,0
2025-06-15 03:00:00,2.9751,2.9948,2.9891,2.9812,547453.9,2.9508400000000004,0.06236415468418637,3.075568309368373,2.8261116906316275,0,0
2025-06-15 04:00:00,2.979,3.0156,2.9805,3.0112,782535.4,2.9501250000000003,0.06153965666222638,3.073204313324453,2.8270456866755476,0,0
2025-06-15 05:00:00,2.9859,3.0354,3.0111,3.0272,944873.8,2.95096,0.06250765342613293,3.0759753068522655,2.825944693147734,0,0
2025-06-15 06:00:00,3.0039,3.0371,3.0276,3.006,1049290.3,2.9502099999999998,0.06170791896634772,3.073625837932695,2.8267941620673045,0,0
2025-06-15 07:00:00,2.984,3.0095,3.0057,2.9946,548126.3,2.9485,0.05986171784335409,3.068223435686708,2.828776564313292,0,0
2025-06-15 08:00:00,2.9758,2.9975,2.994,2.9834,205393.7,2.9471,0.05862794375955143,3.0643558875191026,2.829844112480897,0,0
2025-06-15 09:00:00,2.9514,2.9832,2.9832,2.9631,245899.2,2.9453750000000003,0.057561736879901564,3.0604984737598033,2.8302515262401973,0,0
2025-06-15 10:00:00,2.9634,2.9898,2.9634,2.987,220949.4,2.945525,0.057671491406517936,3.060867982813036,2.830182017186964,0,0
2025-06-15 11:00:00,2.9526,2.9897,2.9867,2.9626,246762.8,2.947335,0.057607695712140736,3.0625503914242813,2.8321196085757183,0,0
2025-06-15 12:00:00,2.9523,2.9839,2.9622,2.9763,399260.3,2.9542200000000003,0.05187124342770549,3.0579624868554114,2.850477513144589,0,0
2025-06-15 13:00:00,2.957,2.9861,2.9754,2.9777,463785,2.959955,0.047403258548881055,3.054761517097762,2.865148482902238,0,0
2025-06-15 14:00:00,2.9522,3.0171,2.9776,3.0105,727186,2.9683699999999997,0.03971385943947495,3.04779771887895,2.8889422811210497,0,0
2025-06-15 15:00:00,2.9958,3.0317,3.0114,3.009,1474878.2,2.97512,0.033873193872992126,3.0428663877459843,2.9073736122540157,0,0
2025-06-15 16:00:00,2.9917,3.018,3.0093,3.0135,426015.8,2.981405,0.027964911755145733,3.0373348235102915,2.9254751764897087,0,0
2025-06-15 17:00:00,2.9955,3.0279,3.0123,3.0175,284163.9,2.9863,0.02498679651334668,3.0362735930266935,2.9363264069733064,0,0
2025-06-15 18:00:00,2.9953,3.031,3.0171,3.0303,328820.7,2.9911000000000003,0.0236572677160499,3.0384145354321,2.9437854645679007,0,0
2025-06-15 19:00:00,3.0045,3.0435,3.0298,3.0195,431860.7,2.9947,0.02210032150276755,3.038900643005535,2.950499356994465,0,0
2025-06-15 20:00:00,2.97,3.0206,3.0198,2.9859,787692,2.995485,0.02145365322833103,3.038392306456662,2.952577693543338,0,0
2025-06-15 21:00:00,2.963,3.002,2.9846,3.0001,454082.9,2.997305,0.020117666365644136,3.037540332731288,2.9570696672687116,0,0
2025-06-15 22:00:00,2.9937,3.04,3.0,3.0246,606328.5,2.99906,0.020916108121415287,3.0408922162428307,2.9572277837571694,0,0
2025-06-15 23:00:00,3.0165,3.0351,3.0249,3.0235,344815.8,3.001175,0.021152401257226807,3.0434798025144536,2.9588701974855462,0,0
2025-06-16 00:00:00,2.985,3.0267,3.0246,3.0015,495805,3.0006899999999996,0.021021239885295827,3.0427324797705912,2.958647520229408,0,0
2025-06-16 01:00:00,2.9729,3.0479,3.0015,3.0461,884012.2,3.001635,0.022638329745888284,3.0469116594917764,2.956358340508223,0,0
2025-06-16 02:00:00,3.0469,3.0882,3.0471,3.0714,923424.9,3.004905,0.02750275536434361,3.0599105107286872,2.9498994892713126,-1,-1
2025-06-16 03:00:00,3.0605,3.0825,3.0717,3.0678,471750,3.008565,0.030739401682349274,3.0700438033646984,2.9470861966353015,0,0
2025-06-16 04:00:00,3.0572,3.0948,3.0686,3.0674,612703.5,3.0127650000000004,0.032790230814092165,3.0783454616281847,2.947184538371816,0,0
2025-06-16 05:00:00,3.05,3.0987,3.0675,3.0782,542963.7,3.0185199999999996,0.03370265646252376,3.0859253129250472,2.951114687074952,0,0
2025-06-16 06:00:00,3.0723,3.1035,3.0789,3.0891,384696.1,3.023625,0.03630884878372355,3.096242697567447,2.951007302432553,0,0
2025-06-16 07:00:00,3.0899,3.1408,3.0902,3.14,610433,3.032495,0.04186058911496484,3.1162161782299296,2.9487738217700703,-1,-1
2025-06-16 08:00:00,3.1083,3.1421,3.14,3.1205,420882.2,3.039705,0.0440341909620635,3.127773381924127,2.9516366180758733,0,0
2025-06-16 09:00:00,3.0968,3.1235,3.1188,3.1022,554387.6,3.04593,0.043605396817116567,3.133140793634233,2.9587192063657666,0,0
2025-06-16 10:00:00,3.0781,3.1152,3.1023,3.0869,222053.9,3.04975,0.04368462935752699,3.137119258715054,2.962380741284946,0,0
2025-06-16 11:00:00,3.07,3.1176,3.087,3.1122,377042.4,3.05491,0.04470106439330021,3.1443121287866003,2.9655078712133998,0,0
2025-06-16 12:00:00,3.083,3.1154,3.1126,3.0995,389426.3,3.0592099999999998,0.04464432421047221,3.148498648420944,2.9699213515790555,0,0
2025-06-16 13:00:00,3.0887,3.1326,3.0995,3.128,498025.6,3.0647349999999998,0.046026894597778485,3.1567887891955566,2.972681210804443,0,0
2025-06-16 14:00:00,3.1144,3.1598,3.1272,3.1172,1574824.7,3.06908,0.04670188320331481,3.1624837664066296,2.9756762335933704,0,0
2025-06-16 15:00:00,3.1025,3.134,3.1174,3.1091,1229790.9,3.07356,0.04598756582518287,3.165535131650366,2.981584868349634,0,0
2025-06-16 16:00:00,3.0993,3.1383,3.109,3.1247,565156.1,3.0805,0.04239539448670589,3.1652907889734117,2.995709211026588,0,0
2025-06-16 17:00:00,3.1026,3.1329,3.1244,3.1075,433930.6,3.08587,0.03827746485582174,3.1624249297116434,3.0093150702883564,0,0
2025-06-16 18:00:00,3.1038,3.1297,3.1079,3.1288,846885.2,3.09108,0.036551486397873374,3.1641829727957465,3.017977027204253,0,0
2025-06-16 19:00:00,3.1172,3.1534,3.129,3.1257,942025,3.09619,0.03363383165174796,3.163457663303496,3.028922336696504,0,0
2025-06-16 20:00:00,3.1004,3.1371,3.1263,3.1297,793186.4,3.1026,0.025984225984222925,3.1545684519684456,3.050631548031554,0,0
2025-06-16 21:00:00,3.1076,3.1347,3.1296,3.1239,268004.9,3.10649,0.022696183310003143,3.1518823666200064,3.0610976333799935,0,0
2025-06-16 22:00:00,3.02,3.1371,3.1233,3.0522,1590287.4,3.1055300000000003,0.02458592023259191,3.1547018404651843,3.0563581595348164,1,1
2025-06-16 23:00:00,2.9834,3.0783,3.0519,2.9969,2546711.1,3.101985,0.03372525642677603,3.169435512853552,3.034534487146448,1,1
2025-06-17 00:00:00,2.9277,3.0261,2.9974,3.0246,2853607.1,3.0998449999999997,0.03721289356348944,3.1742707871269786,3.025419212873021,1,1
2025-06-17 01:00:00,3.0004,3.0311,3.0249,3.003,436038.1,3.096085,0.04288226568787491,3.1818495313757498,3.01032046862425,1,1
2025-06-17 02:00:00,2.988,3.0409,3.0036,3.0361,648609,3.093435,0.04492557910471407,3.183286158209428,3.003583841790572,0,0
2025-06-17 03:00:00,3.0304,3.0593,3.0378,3.042,630710.9,3.088535,0.044923856925377904,3.1783827138507554,2.998687286149244,0,0
2025-06-17 04:00:00,3.0168,3.0469,3.0418,3.0285,364040.1,3.083935,0.04617138866850495,3.1762777773370097,2.99159222266299,0,0
2025-06-17 05:00:00,3.0013,3.0318,3.0283,3.0096,226224,3.079305,0.04881085378650563,3.1769267075730117,2.9816832924269887,0,0
2025-06-17 06:00:00,2.9811,3.0183,3.0093,2.994,290180.2,3.07466,0.052342610195752384,3.179345220391505,2.969974779608495,0,0
2025-06-17 07:00:00,2.9838,3.003,2.9928,2.9949,234220.5,3.068795,0.05444440404282317,3.1776838080856464,2.959906191914354,0,0
2025-06-17 08:00:00,2.9577,2.9962,2.9957,2.9614,541687.1,3.06189,0.0589187567310792,3.1797275134621583,2.9440524865378417,0,0
2025-06-17 09:00:00,2.9397,2.969,2.9616,2.9473,1623903.1,3.052855,0.06202066272833937,3.1768963254566787,2.9288136745433215,0,0
2025-06-17 10:00:00,2.9142,2.9517,2.9468,2.9434,634923.8,3.044165,0.06465067488555076,3.1734663497711013,2.9148636502288987,0,0
2025-06-17 11:00:00,2.8878,2.9446,2.9438,2.9142,4378060.7,3.03442,0.06889715141922435,3.1722143028384484,2.8966256971615514,0,0
2025-06-17 12:00:00,2.894,2.9304,2.9132,2.9042,1781539,3.023395,0.0712908385270793,3.1659766770541586,2.880813322945841,0,0
2025-06-17 13:00:00,2.8956,2.9258,2.9037,2.9092,635497.5,3.0134800000000004,0.07275264220196966,3.15898528440394,2.867974715596061,0,0
2025-06-17 14:00:00,2.8801,2.9344,2.9094,2.8831,558452.9,3.001195,0.07299884984673938,3.1471926996934787,2.8551973003065214,0,0
2025-06-17 15:00:00,2.8268,2.8836,2.8831,2.8611,2474424.4,2.987965,0.07322361766677467,3.1344122353335493,2.8415177646664507,0,0
2025-06-17 16:00:00,2.8075,2.8643,2.861,2.8083,3223654,2.971895,0.07570652113328667,3.123308042266573,2.820481957733427,1,1
2025-06-17 17:00:00,2.8022,2.8539,2.8087,2.8195,1422585.9,2.956675,0.07412074697126657,3.1049164939425333,2.808433506057467,0,0
2025-06-17 18:00:00,2.8053,2.8632,2.8195,2.8612,1183621.9,2.9471249999999998,0.0734668623831225,3.0940587247662448,2.8001912752337548,0,0
2025-06-17 19:00:00,2.8582,2.9029,2.8605,2.8759,986049.3,2.941075,0.07413132639195932,3.089337652783919,2.7928123472160813,0,0
2025-06-17 20:00:00,2.8473,2.887,2.8746,2.85,1019448.4,2.932345,0.07405815264833347,3.080461305296667,2.7842286947033332,0,0
2025-06-17 21:00:00,2.8341,2.8676,2.8494,2.8419,733056.7,2.92429,0.07472690560335221,3.0737438112067044,2.7748361887932957,0,0
2025-06-17 22:00:00,2.8206,2.8552,2.8422,2.8232,837854.1,2.913645,0.07310752337265937,3.0598600467453188,2.767429953254681,0,0
2025-06-17 23:00:00,2.8218,2.857,2.8236,2.8366,347919.8,2.903375,0.06840319994823102,3.040181399896462,2.766568600103538,0,0
2025-06-18 00:00:00,2.8188,2.8545,2.8372,2.844,346885.5,2.8941500000000002,0.06285659116299099,3.0198631823259823,2.768436817674018,0,0
2025-06-18 01:00:00,2.8415,2.8767,2.8442,2.8486,451311.9,2.8861,0.057362246891321376,3.0008244937826425,2.7713755062173573,0,0
2025-06-18 02:00:00,2.8392,2.867,2.8488,2.8522,309517.4,2.87901,0.05181930040763505,2.98264860081527,2.77537139918473,0,0
2025-06-18 03:00:00,2.846,2.8886,2.8519,2.8818,360928.3,2.873355,0.04410350833401271,2.9615620166680254,2.7851479833319748,0,0
2025-06-18 04:00:00,2.8788,2.9164,2.882,2.909,383085.2,2.8707350000000003,0.03995960163912816,2.9506542032782566,2.790815796721744,0,0
2025-06-18 05:00:00,2.8928,2.919,2.9092,2.9,526359.8,2.8683699999999996,0.03643379142903831,2.941237582858076,2.795502417141923,0,0
2025-06-18 06:00:00,2.8539,2.9039,2.9002,2.8658,417048.9,2.86449,0.03186899004229237,2.9282279800845847,2.8007520199154152,0,0
2025-06-18 07:00:00,2.8511,2.8715,2.8656,2.8671,309156,2.862135,0.02966641331450965,2.9214678266290193,2.8028021733709805,0,0
2025-06-18 08:00:00,2.7569,2.8773,2.8671,2.7756,3299724.7,2.855705,0.033727834436699994,2.9231606688734,2.7882493311266,1,1
2025-06-18 09:00:00,2.7363,2.7974,2.7777,2.7507,1826206.7,2.8477799999999998,0.03874477350152165,2.925269547003043,2.7702904529969565,1,1
2025-06-18 10:00:00,2.7069,2.7568,2.7509,2.7169,1719777.3,2.83947,0.04758534825364939,2.934640696507299,2.744299303492701,1,1
2025-06-18 11:00:00,2.7139,2.7764,2.716,2.7714,1087641,2.834985,0.0496229496460963,2.9342308992921926,2.7357391007078076,0,0
2025-06-18 12:00:00,2.7396,2.7729,2.7698,2.7432,642808.5,2.83173,0.05345278388693366,2.938635567773867,2.7248244322261326,0,0
2025-06-18 13:00:00,2.718,2.7674,2.7432,2.7662,1208228.3,2.829065,0.05538827802076314,2.939841556041526,2.718288443958474,0,0
2025-06-18 14:00:00,2.7548,2.8151,2.7664,2.7777,1775317.7,2.82489,0.05598235530292796,2.936854710605856,2.712925289394144,0,0
2025-06-18 15:00:00,2.7668,2.7993,2.777,2.7769,548490.1,2.81994,0.05561021678186884,2.9311604335637376,2.708719566436262,0,0
2025-06-18 16:00:00,2.762,2.7858,2.7773,2.7802,443957.6,2.8164499999999997,0.055814302072046205,2.9280786041440923,2.704821395855907,0,0
2025-06-18 17:00:00,2.7646,2.8105,2.7796,2.804,493398.5,2.814555,0.055547499588428584,2.925649999176857,2.7034600008231426,0,0
2025-06-18 18:00:00,2.765,2.8262,2.8041,2.768,1365624.5,2.811795,0.056459230516599235,2.9247134610331984,2.6988765389668017,0,0
2025-06-18 19:00:00,2.7619,2.8076,2.7678,2.7701,1087477.8,2.80847,0.0568781347314283,2.9222262694628562,2.6947137305371434,0,0
2025-06-18 20:00:00,2.7617,2.8429,2.7704,2.828,1016085.4,2.80767,0.05646310486084266,2.920596209721685,2.6947437902783147,0,0
2025-06-18 21:00:00,2.8034,2.846,2.8288,2.8368,937936.7,2.80708,0.05607320966473621,2.9192264193294726,2.6949335806705275,0,0
2025-06-18 22:00:00,2.8296,2.846,2.8364,2.8365,258875.7,2.806295,0.05551542673224593,2.917325853464492,2.695264146535508,0,0
